"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"16","ARIMA_model","Cabbage","Wholesale","Pettah","Test",-62.2052857207046,74.9655184008208,62.2052857207046,-29.6259973012013,29.6259973012013,NA,NA,0.832027585183479
"17","ARIMA_model","Carrot","Retail","Dambulla","Test",87.8287915721645,100.597779198211,87.8287915721645,24.3358308750358,24.3358308750358,NA,NA,0.590305790846122
"18","ARIMA_model","Carrot","Retail","Pettah","Test",98.7942666801846,104.748543353731,98.7942666801846,24.3421138512382,24.3421138512382,NA,NA,0.757116797022319
"19","ARIMA_model","Carrot","Wholesale","Dambulla","Test",88.1182472429921,100.816265628289,88.1182472429921,26.6803936031438,26.6803936031438,NA,NA,0.588900825183112
"20","ARIMA_model","Carrot","Wholesale","Pettah","Test",101.280292504488,108.190737600227,101.280292504488,28.3056771114471,28.3056771114471,NA,NA,0.728306741163635
"21","ARIMA_model","Green Chilli","Retail","Dambulla","Test",-457.473023286106,485.994594754722,457.473023286106,-75.7557625848013,75.7557625848013,NA,NA,0.762261363817677
"22","ARIMA_model","Green Chilli","Retail","Pettah","Test",-250.432397389158,306.916240210253,264.738156817703,-41.4012142761215,42.7017378605346,NA,NA,0.727740529943873
"23","ARIMA_model","Green Chilli","Wholesale","Dambulla","Test",-456.787562167546,485.299407879546,456.787562167546,-79.8383683232133,79.8383683232133,NA,NA,0.762796968076695
"24","ARIMA_model","Green Chilli","Wholesale","Pettah","Test",-247.924508475872,298.465401195442,260.005999832639,-46.7607835025705,47.9689326382473,NA,NA,0.718970573761082
"25","ARIMA_model","Lime","Retail","Dambulla","Test",-58.3182637125479,64.2878318534095,58.3182637125479,-40.8325794471121,40.8325794471121,NA,NA,0.825827391207037
"26","ARIMA_model","Lime","Retail","Pettah","Test",-29.7887502452089,46.6205646946176,30.8496204553083,-16.5195323261492,16.9438804101889,NA,NA,0.812336952603149
"27","ARIMA_model","Lime","Wholesale","Dambulla","Test",-58.2141008295787,64.3849527299885,58.2141008295787,-52.3981472274947,52.3981472274947,NA,NA,0.825845946799939
"28","ARIMA_model","Lime","Wholesale","Pettah","Test",-29.5221072250419,46.2054435268469,30.9092804968568,-23.5047478606237,24.1983344965312,NA,NA,0.842440818746633
"29","ARIMA_model","Potato (Imp)","Retail","Dambulla","Test",-6.49622594231353,18.1298001300878,16.3353736764706,-5.08497637084937,10.3484676255614,NA,NA,0.754006669295045
"30","ARIMA_model","Potato (Imp)","Retail","Pettah","Test",-11.0869565217391,14.7810101437475,11.0869565217391,-6.1541148093847,6.1541148093847,NA,NA,0.783339784113878
"31","ARIMA_model","Potato (Imp)","Wholesale","Dambulla","Test",-10.763017332091,21.4489809906947,18.2492980487178,-9.18992967904666,13.6533269882167,NA,NA,0.800256328400424
"32","ARIMA_model","Potato (Imp)","Wholesale","Pettah","Test",0.915272433414257,11.0013955581211,7.78285947746694,0.107122980910231,4.6750971254046,NA,NA,0.45396397479205
"33","ARIMA_model","Pumpkin","Retail","Dambulla","Test",-1.65106166654973,18.962295386285,16.537305063523,-3.62740426472479,13.6243036610991,NA,NA,0.846152254303391
"34","ARIMA_model","Pumpkin","Retail","Pettah","Test",-13.107224786078,24.7673657661906,13.3642150882256,-8.55844840806365,8.68694355913747,NA,NA,0.881456424143681
"35","ARIMA_model","Pumpkin","Wholesale","Dambulla","Test",-1.77425260706733,18.9743831243939,16.5215595346261,-6.00267547249601,18.4074887460708,NA,NA,0.846223283935983
"36","ARIMA_model","Pumpkin","Wholesale","Pettah","Test",-9.63129980186704,15.645483249699,9.66590523361105,-9.19926877231478,9.22588833519479,NA,NA,0.848821958236402
