"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"1","STL_ETS","Beans","Retail","Dambulla","Test",-229.935686668409,255.989892617203,229.935686668409,-53.7134364961654,53.7134364961654,NA,NA,0.738936037233083
"2","STL_ETS","Beans","Retail","Pettah","Test",-269.042724046278,283.764427612051,269.042724046278,-48.648646686587,48.648646686587,NA,NA,0.541744119190069
"3","STL_ETS","Beans","Wholesale","Dambulla","Test",-203.549124633299,227.341754662871,203.549124633299,-51.335005090891,51.335005090891,NA,NA,0.70637836637482
"4","STL_ETS","Beans","Wholesale","Pettah","Test",-273.207504080687,287.729803694611,273.207504080687,-57.7347253708976,57.7347253708976,NA,NA,0.538781746770068
"5","STL_ETS","Big Onion (Imp)","Retail","Dambulla","Test",-21.7795537488235,30.5800978968638,26.4910124801446,-14.4812873182708,16.7248390950904,NA,NA,0.240275773473603
"6","STL_ETS","Big Onion (Imp)","Retail","Pettah","Test",-48.016536747253,55.8016698600226,51.2355188806074,-27.5691023463924,28.9103449019567,NA,NA,0.786978377709512
"7","STL_ETS","Big Onion (Imp)","Wholesale","Dambulla","Test",-22.1814900752442,31.0054199505755,26.8283293190294,-16.9921712766648,19.437876141815,NA,NA,0.277633472836646
"8","STL_ETS","Big Onion (Imp)","Wholesale","Pettah","Test",-31.7691010427474,37.6457100094696,34.4807732931857,-23.5842420796375,25.1344247722798,NA,NA,0.801105778299486
"9","STL_ETS","Brinjal","Retail","Dambulla","Test",-191.886579480115,212.393577411709,191.886579480115,-76.6655848550436,76.6655848550436,NA,NA,0.792314773171796
"10","STL_ETS","Brinjal","Retail","Pettah","Test",-4.23086488409733,67.4680374009488,54.9749134991303,-6.98544441947685,18.7274303950333,NA,NA,0.73354534916815
"11","STL_ETS","Brinjal","Wholesale","Dambulla","Test",-191.644328497859,212.126229695816,191.644328497859,-87.687165511619,87.687165511619,NA,NA,0.796431033970397
"12","STL_ETS","Brinjal","Wholesale","Pettah","Test",-13.5793810343992,76.97977524699,63.9265741525277,-15.0169021601807,28.1195163634908,NA,NA,0.793864839059077
"13","STL_ETS","Cabbage","Retail","Dambulla","Test",-37.1069347590622,46.9021835620243,38.6788045722095,-17.8789305504811,18.4809962438721,NA,NA,0.690780758720054
"14","STL_ETS","Cabbage","Retail","Pettah","Test",-44.1452545192783,61.4956374336702,54.8624399152392,-17.4417665418473,20.5038195121218,NA,NA,0.831086051904246
"15","STL_ETS","Cabbage","Wholesale","Dambulla","Test",-28.8077178690049,38.8650717231561,31.3557686071818,-16.3497149710413,17.4944429673523,NA,NA,0.647395425468098
"16","STL_ETS","Cabbage","Wholesale","Pettah","Test",-43.9151386812717,61.0913427967204,54.5524574028997,-21.6337441788141,25.1795170860235,NA,NA,0.825924498831897
"17","STL_ETS","Carrot","Retail","Dambulla","Test",51.4945984889325,100.592275381761,79.6556996617616,13.1273663755638,21.8503408766902,NA,NA,0.86203761395157
"18","STL_ETS","Carrot","Retail","Pettah","Test",41.4178465035327,84.280516263727,68.9249714674338,9.67099425541331,16.6484502746186,NA,NA,0.931463976923354
"19","STL_ETS","Carrot","Wholesale","Dambulla","Test",51.2529945652159,100.633825454665,79.5920345507584,14.139211997544,23.8149210784558,NA,NA,0.859814796380778
"20","STL_ETS","Carrot","Wholesale","Pettah","Test",50.774290582312,89.6196952322464,71.3871789042957,13.512189766713,19.4579261539085,NA,NA,0.923185036762926
"21","STL_ETS","Green Chilli","Retail","Dambulla","Test",-242.04271338049,287.660016046316,243.499005731994,-41.7070229299138,41.8937270775426,NA,NA,0.665492935321563
"22","STL_ETS","Green Chilli","Retail","Pettah","Test",-87.4541759569132,200.016062425816,149.238181014613,-18.6330736627208,24.7402584432121,NA,NA,0.714436478654136
"23","STL_ETS","Green Chilli","Wholesale","Dambulla","Test",-245.541529285339,292.134688236242,247.019221765566,-44.7402051132927,44.937230777323,NA,NA,0.666250663933176
"24","STL_ETS","Green Chilli","Wholesale","Pettah","Test",-91.0214327358027,205.178867230728,154.581300287762,-22.4487629491496,29.480086701798,NA,NA,0.738831020190721
"25","STL_ETS","Lime","Retail","Dambulla","Test",-74.2141940016476,76.9816134193996,74.2141940016476,-49.2387573303589,49.2387573303589,NA,NA,0.521500280174276
"26","STL_ETS","Lime","Retail","Pettah","Test",-36.8660911340806,45.2582025274017,37.0587234893127,-18.8107282896486,18.8877812317415,NA,NA,0.801480739110767
"27","STL_ETS","Lime","Wholesale","Dambulla","Test",-77.0224085029218,79.9729892758248,77.0224085029218,-64.577964054919,64.577964054919,NA,NA,0.520423403866356
"28","STL_ETS","Lime","Wholesale","Pettah","Test",-42.9935106883776,51.4112008007027,42.9935106883776,-30.3243725077559,30.3243725077559,NA,NA,0.790744478698192
"29","STL_ETS","Potato (Imp)","Retail","Dambulla","Test",-0.124172759024332,17.5929396163277,14.6741227925226,-1.10452627135221,8.88090509760082,NA,NA,0.729834457582115
