"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"49","NAIVE_model","Big Onion (Local)","Retail","Dambulla","Test",-27.3913043478261,40.5297946228933,29.9130434782609,-14.9690535604181,15.964667730654,NA,NA,0.835993695889636
"50","NAIVE_model","Big Onion (Local)","Retail","Pettah","Test",-64.1173913043478,73.2602798247454,64.1173913043478,-54.7944952748101,54.7944952748101,NA,NA,0.869571482485111
"51","NAIVE_model","Big Onion (Local)","Wholesale","Dambulla","Test",-27.3913043478261,40.5297946228933,29.9130434782609,-16.8325763390154,17.9135568809441,NA,NA,0.835993695889636
"52","NAIVE_model","Big Onion (Local)","Wholesale","Pettah","Test",-41.8173913043478,47.7816295425253,41.8173913043478,-33.5113519787214,33.5113519787214,NA,NA,0.869565196074531
"53","NAIVE_model","Red Onion (Imp)","Retail","Dambulla","Test",-38.7826086956522,45.5792456583324,40.9565217391304,-12.70564246242,13.2702952009858,NA,NA,0.477582596154475
"54","NAIVE_model","Red Onion (Imp)","Retail","Pettah","Test",0,0,0,0,0,NA,NA,NA
"55","NAIVE_model","Red Onion (Imp)","Wholesale","Dambulla","Test",-38.7826086956522,45.5792456583324,40.9565217391304,-13.6011965816875,14.1967891963391,NA,NA,0.477582596154475
"56","NAIVE_model","Red Onion (Imp)","Wholesale","Pettah","Test",-6.28260869565217,9.48511419564086,7.06521739130435,-2.25493384557618,2.52032519002848,NA,NA,0.830076295497548
"57","NAIVE_model","Red Onion (Local)","Retail","Dambulla","Test",-12.3913043478261,40.6314842584353,30.9417391304348,-9.50940340566529,16.5588583566695,NA,NA,0.632138722159194
"58","NAIVE_model","Red Onion (Local)","Retail","Pettah","Test",-84.7017391304348,114.720960482002,84.7017391304348,-63.3023514299819,63.3023514299819,NA,NA,0.886403726965064
"59","NAIVE_model","Red Onion (Local)","Wholesale","Dambulla","Test",-12.3913043478261,40.6314842584353,30.9417391304348,-11.0530360002873,18.6859271018558,NA,NA,0.632138722159194
"60","NAIVE_model","Red Onion (Local)","Wholesale","Pettah","Test",-36.5252173913043,38.3092653113532,36.5252173913043,-12.9191648170389,12.9191648170389,NA,NA,0.802112806632841
