"","Item","Type","Market","trend_strength","seasonal_strength_week","seasonal_peak_week","seasonal_trough_week","spikiness","linearity","curvature","stl_e_acf1","stl_e_acf10","acf1","acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","season_acf1","pacf5","diff1_pacf5","diff2_pacf5","season_pacf","zero_run_mean","nonzero_squared_cv","zero_start_prop","zero_end_prop","lambda_guerrero","kpss_stat","kpss_pvalue","pp_stat","pp_pvalue","ndiffs","nsdiffs","bp_stat","bp_pvalue","lb_stat","lb_pvalue","var_tiled_var","var_tiled_mean","shift_level_max","shift_level_index","shift_var_max","shift_var_index","shift_kl_max","shift_kl_index","spectral_entropy","n_crossing_points","longest_flat_spot","coef_hurst","stat_arch_lm","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41"
"11","Brinjal","Wholesale","Dambulla",0.977955026661221,0.242102646108656,1,4,0.0390233416405852,4088.70064646688,684.003012978688,0.17701779192509,0.168764401345787,0.97176630489203,7.83927307232722,-0.148421773091302,0.0316428719057252,-0.562977161048363,0.334139143070983,0.856656634804437,0.965430236563856,0.0274025022493253,0.659806854953598,0.00564613785443984,0,0.458620898017631,0,0,0.184482579744682,17.1535813265984,0.01,-5.67989171380099,0.01,1,0,3248.49434455287,0,3251.3281575897,0,0.0127203148751468,0.963850539890457,275,3127,14048.0928571429,3123,30.3627096432668,2741,0.592199102457363,165,252,0.999859983208964,0.896267593205807,-4.56830742748557,-2.02013678790661,0.30153475496951,-1.22487084861098,-0.900916302969839,0.601196834418243,0.252005684009994,-0.364291340990614,0.081006562216724,-0.442445067679385,-0.108880793655969,0.424750686720736,-0.166527445347221,-0.782001738415899,-0.065342346716072,0.135607802232949,0.601710047829289,-0.355451691115707,0.476511365595724,0.093401156856292,0.21235208766998,-0.380067194245149,0.146221642673792,0.286326573728982,-0.0746023278260964,-0.244361622247731,-0.108208483097537,0.314431569446842,0.196864156757598,0.108213364515907,0.0632755598193473,-0.0487105862295314,-0.0695985545571218,-0.0412420742643806,0.00262005044359428,-0.0361321659302054,0.00666704478949313,-0.00516402644976472,0.00772219207599692,-0.000792667136127043,9.75683563543495e-09
"12","Brinjal","Wholesale","Pettah",0.986484069186777,0.241144046597251,3,5,0.0404422251267234,5165.36511369186,741.65938730522,0.436483522244618,0.416442232586874,0.986668114376995,8.2183382742722,0.158893291526797,0.0393002175385405,-0.444386494081035,0.205446722999332,0.878933381405901,1.00705173550684,0.0354842908170656,0.417977213654452,-0.0392546165974218,0,0.485707948552536,0,0,-0.0773162545283418,20.2860795733093,0.01,-5.3372034545257,0.01,1,0,3348.8880496732,0,3351.80944081859,0,0.0097187604632194,0.973784466761905,327.618571428571,3129,31330.5582047619,3133,53.0006750687027,2699,0.557113899240434,97,286,0.999913464864144,0.928177196486009,-0.61515269809132,0.871265522468904,3.18110169754785,-0.677427522496697,-0.389666677069388,1.10802466938832,0.542319714173965,-0.592495472928057,-0.100937939932165,1.18511679595695,0.902964868067599,1.01802357529256,-0.588624835544074,0.8020733634297,0.0577514907365174,0.498579826739262,-0.322042335591104,-0.22893725478152,-0.111047589365273,0.441818511183461,0.124671923384155,-0.486701900230428,-0.294552964896966,-0.216927037671839,0.169609657930382,0.255727344302456,-0.0580715204962487,-0.0165120070075522,0.0673326332440229,-0.0275507451403948,-0.0871779787796768,-0.114058006371142,0.0103290430911881,-0.0230235354900201,0.00885297644976349,-0.0087085020635416,-0.0163646444150659,0.00798712933657699,0.0171368183489033,0.00449660482896707,-1.1376126244848e-08
"13","Cabbage","Retail","Dambulla",0.983381829359155,0.223999335255496,4,5,0.0255034292232123,3255.87761655017,368.234284029143,0.198247442024102,0.235738894568017,0.98129801307944,8.80931313043079,-0.167912526253891,0.0370624381175178,-0.566513046828135,0.332126285081142,0.924706441065468,0.999818289813318,0.0466009538967484,0.651825122170069,0.0405801623391831,0,0.455611545804673,0,0,0.0298882638885918,14.3472600298923,0.01,-4.25121220745404,0.01,1,0,3312.53351922938,0,3315.4231966233,0,0.0065368444345903,0.97183085392375,183.631428571429,2730,11132.6636904762,2720,56.2570226254829,2787,0.51617905464,216,234,0.999859983208964,0.90839365171392,-2.33077830214776,-2.0071029756064,-0.606312129670979,1.35554233397076,-0.25365437467788,-0.276671039242161,0.119375742532811,1.05433337983473,-0.212175368886962,-0.922886674629012,0.0206355685350402,-0.041518364129994,0.041554649075099,1.44527038899473,-0.11418956639117,0.510107715669085,0.944736309180886,0.0446901441925169,0.609169326547147,0.422273104121831,0.142000056740274,0.477768277972488,0.0372835152225257,-0.321208406631182,-0.327006407808358,-0.0709963243522973,0.050490150846168,0.16295772843355,-0.215020206472956,-0.0521229546699232,-0.0501396559784922,-0.0481250962637797,-0.0739100797376707,-0.0283324926141734,-0.0325624123796372,0.0072949357277316,-0.00692728058719639,0.0169111639744709,-0.00922844089232249,-0.00246079175376077,1.4407475022682e-08
"14","Cabbage","Retail","Pettah",0.990988076859042,0.198770002566263,2,4,0.0109839150419156,3795.999005782,-162.524988130544,0.367428057715204,0.360449237253749,0.99050622678269,8.97317276185838,0.0159157875288273,0.00596955760421967,-0.515062680187755,0.26884373467892,0.931939561508576,0.985001985039694,0.00527447558061299,0.50404583576228,0.0280310046555963,0,0.395324203457921,0,0,0.13977348650826,14.3860368510852,0.01,-3.83403292983793,0.01,1,0,3374.99289341577,0,3377.93705703317,0,0.00416513348478221,0.982359604909819,214.285714285714,2788,12116.4537,2792,49.9037334361573,2787,0.510295766485675,121,175,0.999913464864144,0.965861306911494,1.0380602218872,-1.3347234778756,1.32826411168325,-0.543241348214389,-0.544234385086967,0.179535727623917,-0.208171727062576,1.16756576920671,-1.1010045820396,-0.589624372456647,-0.961398576252016,-0.16168237938257,0.0664540875324327,0.216828608388529,-0.303571047436714,-0.240255165995282,0.682072106026004,0.000631540217231828,0.0103144607932928,-0.231545103624926,-0.0650773057574054,0.171357715358775,-0.0303350879537852,0.0794454264118651,0.0684837550954599,0.0243055883179263,-0.190748741391869,0.0612031950294839,-0.0378690662648245,0.0124789159382321,-0.0131450943342887,-0.033140609921657,0.065842258723663,0.0163836951257677,-0.0202915344597199,-0.0225683902741067,0.0234216685925526,-0.0230779300326266,-0.0143315870629897,-0.00155433328999717,4.51252221136217e-08
"15","Cabbage","Wholesale","Dambulla",0.982062423789356,0.218580334375525,4,5,0.0249142526031771,2732.8778429173,485.090694400313,0.197311064264599,0.235433679747894,0.979953627699782,8.71753740348016,-0.167578504512271,0.0363998347115244,-0.567528720054014,0.332708914227056,0.918480087592847,0.995838482803213,0.0454889038455674,0.651132711798236,0.0380107273247882,0,0.588746992247499,0,0,0.171425411759755,11.1040690509308,0.01,-4.47736840212882,0.01,1,0,3303.46334680035,0,3306.34511186008,0,0.00730526315732138,0.96933541791235,183.631428571429,2730,11132.6636904762,2720,53.5002391632845,2787,0.528904202694495,169,235,0.999859983208964,0.905311378703323,-2.45012646133159,-1.83060470471833,-0.75810879201808,1.13991929485809,-0.392122148677553,-0.144174490096987,-0.0983791050380618,1.17117542788712,-0.191272188278928,-0.709010281922101,0.17597608683472,0.100649061142,0.574842055756698,0.958835373054021,-0.166517353970339,0.855582357743774,0.985691399795221,-0.0411637649154981,0.340030632466291,0.0322514989394264,0.453039503966351,0.0909899977201456,0.0078929341325831,0.446236453520062,0.0893016385275718,-0.0512389393864862,0.201190027813319,-0.00903069232108962,-0.166322663648006,-0.0141404703504331,-0.157697103348101,-0.0048008333940353,-0.0443866292378947,0.00684036590993117,-0.0064170486408212,0.0232311817355026,-0.00387196572500516,0.0218130306602734,0.00133933169245688,0.00175860127408466,-4.64951226261962e-08
"16","Cabbage","Wholesale","Pettah",0.99030278032171,0.199823592460308,2,4,0.00985670309080727,3170.27611169887,98.8405053965919,0.380050813950843,0.384248289512725,0.989991716255757,8.91341094983175,0.0310882047947679,0.00737978932527279,-0.50580676678475,0.258625468870103,0.928045476037098,0.984902658383479,0.0063198137939652,0.495436807266833,0.0165634977167745,0,0.57960217648437,0,0,0.147976694341003,12.0151640977417,0.01,-3.95309498609557,0.01,1,0,3371.48757799726,0,3374.42868376464,0,0.00490703392835889,0.980894220883766,197.142857142857,2722,9595.41984285714,2786,39.2802278577039,2787,0.521125911271362,141,268,0.999913464864144,0.966907152678025,0.779081949350813,-0.952383928269638,1.42425576184722,-0.443941978048792,-0.657738303907348,0.325293149989523,-0.317892865765215,1.47671328235901,-1.03447300960072,-0.278573052233411,-0.84230766386434,0.114747249531659,0.336866152431584,0.101486353876623,0.273094263792665,-0.0191723028286098,0.965380049721191,-0.302135251642066,0.560234565077932,-0.114077169914325,0.241984168732604,0.0535385618175711,0.171379318460289,0.167346037272612,0.348809221364381,0.39093272223275,-0.190387824714242,-0.0245329244085498,0.0236153868348181,0.0716467242653446,0.00693160480688266,0.0174215544354669,0.0864520632449081,-0.0306893487874841,-0.0740459894198038,-0.0233525074184039,-0.0514621990100568,-0.0271117068436766,-0.00363843347400349,-0.00160880188207552,-3.3842886736904e-08
"17","Carrot","Retail","Dambulla",0.976217749379301,0.265624094192809,3,5,1.21811715906245,4162.27371889148,675.057316846277,0.364828393220514,0.409162328284309,0.97602601408261,8.10573239603152,0.0050961622744805,0.036695861564953,-0.478402381888698,0.249764350042272,0.876932016921979,0.964749613495273,0.0303804259909299,0.521812469929886,-0.012798905544713,0,0.488197452193656,0,0,-0.12235286259661,8.29316304769887,0.01,-5.59664363272115,0.01,1,0,3277.036123771,0,3279.89483513224,0,0.136708750882748,0.946821883116271,785.357142857143,2721,199838.037033333,2732,203.069760687188,2740,0.595237790315544,181,597,0.999859983208964,0.909537540868054,-5.17490674298446,3.74138468262286,2.93455006414049,-0.0822729028470018,-2.53679094806905,-4.63515794849456,-0.297694405899394,0.679704322533309,1.08931779920443,1.12223386636293,-0.455970658062974,-1.04162241788869,-0.351323209700981,0.0964183024225843,-0.301998758919326,0.0709000260774942,-0.154541047302693,-0.0400191603814894,-0.239094117449139,0.0537730974660945,-0.0525969752089581,-0.0395096266624076,0.168942439869841,-0.197698768650338,-0.181687341553181,-0.0198692810512144,-0.0344394832584522,0.0395766415964963,-0.0402584361102104,0.024235736031156,0.00584386859306695,-0.0339032054015063,0.00471357358416292,-0.02013895279453,0.0256211336405788,-0.0260787857656338,0.000659082411397099,-0.0109964273325737,-0.00654438860189634,-0.00788926911360112,-2.85940565221928e-08
"18","Carrot","Retail","Pettah",0.985299235587094,0.170958877042913,3,4,0.949609321857797,5046.37476874656,566.59843211451,0.534426821563524,0.902848230568567,0.988429043145768,8.6427690160921,0.204955457112419,0.113180925863236,-0.410127834271287,0.189779367095613,0.910776333332449,1.04410384102535,0.0802738636133166,0.37810919333671,0.0110290539687897,0,0.528301197867772,0,0,-0.0792515892552695,8.95667481949077,0.01,-4.5764440166939,0.01,1,0,3360.85238826916,0,3363.7842164648,0,0.0211498075124933,0.971132264702243,814.285714285714,2722,179838.037033333,2720,135.466447932766,2722,0.574510211381074,117,658,0.999913464864144,0.971466382769697,0.211240588203795,5.57744954579882,3.55246220358645,3.53528913659278,0.0010663839198962,-0.211422582062122,-0.469398189194709,-1.06341564077944,0.621565989973699,-0.233595763640705,0.321855298096563,0.582273255411737,0.903429203117567,-0.185242273440932,-0.434126407399338,-0.539885812997126,0.223335689210663,0.710741027721092,0.600930400740467,-0.00826065357171403,-0.476166234682369,0.456227121706566,-0.386417070629289,0.198218718894005,0.0308909753686133,-0.0997565199824499,-0.14566831575162,0.0624229023875456,0.0236334477042757,0.0258057759312162,-0.0244686550722744,-0.100563184341351,0.0555481940504264,0.0204905798695488,0.0286551874489644,-0.0206705631849553,0.00736362357796515,-0.0255889263724459,0.0168593159823758,0.00549691281149748,3.45027137607453e-08
"19","Carrot","Wholesale","Dambulla",0.975619804601293,0.264079676744438,3,5,1.21215236812621,3832.29759680873,658.821724595835,0.365032770129598,0.41311837236073,0.975514833242924,8.06328139324651,0.00741939292154132,0.0368229937722251,-0.476676181136345,0.251357326650562,0.873859330472561,0.963930734777849,0.0305768826439634,0.520244158169358,-0.0164632922084441,0,0.595287216662178,0,0,-0.0326336548298771,7.20425821010323,0.01,-5.67203631958161,0.01,1,0,3273.60441317677,0,3276.4601308969,0,0.142389367947821,0.945562887193645,785.357142857143,2721,199838.037033333,2732,203.069811320633,2740,0.59925890113256,169,597,0.999859983208964,0.908709812844413,-5.26336576500587,3.90275286223794,2.86744113172095,-0.144762082884843,-2.69307554069614,-4.61763297495078,-0.473767020183845,0.79122864394741,1.20116743341209,1.2848123484927,-0.441700675604931,-1.06744688243606,-0.0947252937086515,-0.101697133190169,-0.293572167426917,0.277842114033547,-0.0339621737141724,-0.183583073969969,-0.339918555470817,-0.00150450407161371,0.227384244630894,-0.275557633064139,0.284788367277178,0.0334479000681404,0.0488188511889871,0.0054113462517317,0.0756616299695406,-0.0769927329834269,0.0435848051177646,0.0235518338151612,0.00317204240114568,0.0310727913358985,0.00662525221854873,0.0145544594393491,-0.0198850802219538,0.0206121470356391,-0.0100282210957159,0.0063943398577682,0.00340109833833173,0.00667554039755112,2.54722137283814e-08
"20","Carrot","Wholesale","Pettah",0.984325503823527,0.168174915913618,3,4,0.945320628169427,4502.37708533345,613.084852826503,0.538691856617015,0.943192098090698,0.987897620474411,8.57943201640992,0.21810012751188,0.126456271365745,-0.401107836786963,0.178195535829794,0.905989900540843,1.05103141590558,0.086796193555869,0.366558896052736,0.00281365313617054,0,0.673252793904008,0,0,-0.0931420416584549,8.06542438105005,0.01,-4.65310553303013,0.01,1,0,3357.23947737417,0,3360.16815385923,0,0.024765221732225,0.969586891080374,798.808571428571,2723,182208.929890476,2720,142.25608258601,2722,0.578180550629301,131,643,0.999913464864144,0.969651325890902,-0.0363287252215595,6.11945612873495,3.64099337238335,3.93929590166911,0.0943821306269286,0.083345585266831,-0.672624558398831,-0.886822422395782,0.915373638675419,-0.0131059723649884,0.384713101468747,0.485561526994523,1.02630624799248,-0.204054203490941,-0.0260379386845533,-0.285426456078542,0.31628827015559,0.61154605058828,0.737424221652021,0.158000400839723,-0.239713346391124,0.306514119681978,-0.355287991713038,0.125166013225369,0.217931056363914,-0.0970294796773838,0.00457956395136345,-0.0555142368028822,0.140180303197737,-0.0230303488402694,0.0724890127815152,0.125985408207688,-0.0257421967927677,-0.0610364856178264,-0.030323281214338,0.029964791296115,0.00269721999912097,0.0349576075581878,-0.00957933464036389,-0.00260798088050525,-2.9694325392674e-08
"21","Green Chilli","Retail","Dambulla",0.973455529115888,0.287206723378128,1,5,10.899114697497,2613.8654698113,-933.033320554042,0.365035702271384,0.421618574835767,0.972014157817297,7.8598680177852,0.0418331087323152,0.0700083647348593,-0.437832855000228,0.212135413079831,0.862883866456306,0.973715517038041,0.0588757683980315,0.474140051307682,0.0210060875658731,0,0.440813797956587,0,0,0.0263017141457433,1.58069359751561,0.01,-3.78137099269403,0.01,1,0,1725.22584099302,0,1728.06182867684,0,0.0139392635915792,0.953891949408789,525,1524,95181.665347619,1503,23.1949878667837,1524,0.580449753357864,98,220,0.999773448073108,0.854839358064464,-3.70286927023892,4.93384944488704,-3.3380298790692,-3.55428990080309,3.05937977446077,-0.396944532736822,0.373129829773251,0.412492290615237,0.205727886617788,-0.123827096476689,-0.132548906170151,0.982067359711736,0.857650655552571,0.0496349778155145,0.172797200365019,0.140477301013153,0.0555263380898263,0.629506470854706,-0.240046794508689,0.00270895889682305,-0.465524868705386,0.0247789681698566,0.295525226642402,-0.178741237602602,0.2900847212726,0.0140347837351895,0.00999001769689684,0.168379203868618,-0.0469792774420006,-0.0349646240451158,-0.0189043318392003,-0.0260378434403924,-0.00559316061910067,0.00903292624226368,0.0308471171793717,-0.0280696318053611,0.00700121045357852,-0.000358348930021403,-0.00431540468020856,-0.00445336505286392,-2.13550195935215e-08
"22","Green Chilli","Retail","Pettah",0.983823009164866,0.286269028771757,1,1,5.05895384915423,3148.10075783851,-1519.71628843499,0.383876513769614,0.373608742147002,0.983185665871967,8.37215223614394,0.104288264173486,0.0669462678010462,-0.396216225715033,0.184851601077535,0.895223569064965,0.992255217825815,0.0408864226917462,0.499832459153978,-0.0177112722117453,0,0.408110912219118,0,0,0.147703518720838,1.88828282761006,0.01,-3.3708849140975,0.0145995661052866,1,0,1765.11030182996,0,1768.01185301106,0,0.00856668882874769,0.966522387969044,542.857142857143,1811,75608.3915380952,1521,33.7226212179899,1810,0.53017067167671,86,147,0.999819270755142,0.912170417262993,-0.528088138389479,4.37087424442287,-2.77363520790946,-2.99588318875705,2.1074091417208,0.2147239184457,0.0900701234276476,-0.487849471949897,-0.619657169933711,1.26348138808748,-0.448035761600942,-1.06554340032083,-0.210081401989886,-0.671824314305629,0.236117195236721,-0.171855595397738,0.265568677517936,-0.72784593009199,0.477400311580766,0.256203948246868,0.100336200262383,0.16871661089208,-0.563063822751664,0.141817295973739,-0.494174564746956,-0.134311248079908,-0.130731191851772,0.0227113498006438,-0.00204868791310851,-0.0128047658450465,-0.016413665408506,-0.00271029218594155,0.0568654194194569,0.0790219070218391,0.0434711481683235,0.0285191414493221,0.0022503454450774,-0.00968111966057471,-0.0024491616542242,-0.00203334130138221,-1.7529992619944e-08
"23","Green Chilli","Wholesale","Dambulla",0.973193474877411,0.289502036899637,1,5,10.8223932413295,2475.91203611582,-855.992954202695,0.363436566490229,0.420390632620045,0.971710922513026,7.84795392179099,0.0415385470919984,0.0719128493835288,-0.437580484228992,0.212550701215036,0.862317765050296,0.974330721243846,0.0604290850854782,0.475373659374225,0.0199500984540574,0,0.50434895923077,0,0,0.0768968450895088,1.45760786827585,0.01,-3.7990260556963,0.01,1,0,1724.14958551622,0,1726.98380401296,0,0.0141909751897273,0.953370981421712,525,1524,95181.665347619,1503,23.194987870496,1524,0.581319592527737,100,156,0.999773448073108,0.853807485660223,-3.78191669138926,4.95820831336779,-3.38715725156953,-3.61064298268924,3.03058932465153,-0.19812623557847,0.243083498819971,0.458051627558274,0.349494725599884,-0.162712322205871,-0.0903928034032536,0.782013471111745,0.940217995254893,0.0744581714775769,0.157743732181664,0.403556025583952,0.123460726525207,0.570274160716795,-0.220992546440379,-0.00622993913004831,-0.320758428117774,-0.0256312543358995,0.288741629918222,-0.162167720775379,0.416688017733944,0.00342003400104589,0.0794056072812761,0.132536498780947,0.000902060357776913,-0.0545830413187012,-0.0341424544337944,0.0389219802604517,-0.0137454047561022,-0.00450324330825349,-0.0121268290371956,0.0153889699175547,-0.0144225246540362,-0.0118234563906619,-5.1972292042842e-05,0.00252094375777643,3.73754358297412e-08
"24","Green Chilli","Wholesale","Pettah",0.982668421267855,0.282488752722344,1,4,4.82261177220331,2866.29948761424,-1468.26598768921,0.390035318348084,0.383446927233071,0.98234138929445,8.28189976445732,0.104295218208183,0.0696126164895498,-0.40662299818856,0.19577732259334,0.889123757486851,0.990467565618278,0.0405959981335897,0.500929426825261,-0.010934638329545,0,0.4860853574125,0,0,0.190847672534767,1.75698659353055,0.01,-3.52971334214324,0.01,1,0,1762.08014895085,0,1764.97671905872,0,0.00918498655115927,0.963479483972019,507.142857142857,1811,75608.3915380952,1521,28.3666902349021,1810,0.539927516103279,86,147,0.999819270755142,0.904912052498285,-1.11691163970258,4.20796358029807,-2.47866304588242,-3.08212180208117,2.33859068774119,0.289599293752178,-0.205261905420731,0.254999894186791,0.0767286486258487,0.996734202232725,-0.541549388976376,-0.0688599389175492,0.32207694776469,0.0723917906139985,-0.286672514461766,-0.114157641368474,0.264176083192869,-0.617722356884443,0.369703631752897,-0.0357667849117299,0.395821008340231,-0.33351054051696,-0.556211397587087,0.107603634537228,-0.46686512906171,-0.0235177889009707,0.0235184857190904,-0.224385470367262,-0.0699112950621938,-0.124532772190168,0.0466917088000986,0.0312558978304382,0.0165909189184259,-0.0855199288934742,-0.0466968214701701,-0.0184981367378727,-0.0160783917645704,0.0196591405537282,0.00542462307481215,0.00196111190173242,4.34652762800317e-09
"25","Lime","Retail","Dambulla",0.990780890662159,0.164093167237998,6,1,9.56014160201298,5454.14242727792,-1457.27766705542,0.117357096044075,0.173230175014874,0.98925350121936,9.20213166567089,-0.209922759714401,0.0531418804205989,-0.593193622364591,0.371206117953672,0.948814896014864,1.02174177984849,0.0492546326038364,0.714319695464286,-0.0459965709079022,0,0.844241984038859,0,0,0.0576159580780867,3.18192104444255,0.01,-2.63782577001513,0.0881749596816705,1,0,1786.96466614611,0,1789.90214230964,0,0.00367524926306313,0.98344992016135,466.071428571429,1713,53888.8333333333,1012,39.2807764203073,1712,0.492642301688938,82,250,0.999859983208964,0.927131609642927,1.30110810131304,2.17788511815559,-7.0708932487584,0.843443927545339,-3.58900282752281,0.897725758104933,1.2317559850336,0.615183236150428,0.230762529247092,0.48083068503991,0.317040418313489,0.17318160356956,-0.144900209476306,0.489223621255683,0.607909714048515,-0.133017583436666,0.254925327330179,0.224459217580157,-0.719545558799032,0.147504727272544,-0.525682763571898,0.177763434872557,-0.0743798121460028,0.0958113486492936,-0.233257816923976,0.0445103163997482,-0.0999057705035911,-0.0364103983469335,0.048099662159847,0.110203078497801,0.0570689474126864,-0.02979278171198,0.0151440333118768,0.00891575867746867,0.00332468191706257,-0.0355233154344838,0.0276799880245404,0.0181045336144829,-0.00328723396043759,0.000528437924481055,-1.13332004950967e-08
"26","Lime","Retail","Pettah",0.993697717367438,0.196968413094838,4,0,5.46968369478576,6906.70797899245,-1820.01879458618,0.452062724206878,0.710224621230755,0.993773431117764,9.10910767782924,0.138894321759485,0.0779928473003078,-0.493684073182957,0.327312821274379,0.939113549666482,1.03468778865204,0.064040868619271,0.43939780514855,0.0117783377641915,0,0.882480759045918,0,0,-0.131469163154377,3.55148650850485,0.01,-2.77603217135402,0.0648066649847894,1,0,1803.33136475432,0,1806.29574507994,0,0.00825212989427789,0.981609500531011,828.571428571429,1762,171362.582014286,1772,51.9274699559393,1775,0.50353277365241,50,264,0.999859983208964,0.967545824935427,2.59261486202077,6.5196733011895,-3.32938422314615,1.28261777934654,-1.63201609664732,0.749282709023506,1.05699694383451,-0.73920522598348,-1.2118678605917,-1.37499256249244,-0.631414654684872,-0.412951310333194,-0.570912059695436,-0.155183224252949,-0.923050874083799,-0.191408282029326,-0.727453430727636,-0.276356834808858,0.184390834385564,-0.330661492580211,0.282875845291517,-0.0126770528327338,0.162510937906658,-0.248763079015773,0.12545834695499,-0.119698503950598,0.00885384620289902,0.142191501934615,-0.101975019817368,0.00603067273957601,0.00333045860897194,-0.150605695843762,-0.0807049303089661,0.0189648845109727,0.0154667895036774,0.08986848308877,-0.00223264975279599,-0.00489947969035109,0.00994364784914562,-0.00617812990598754,-5.45788735740319e-08
"27","Lime","Wholesale","Dambulla",0.99061945935927,0.16199526829062,6,1,9.59498084092039,5405.50053184828,-1417.06239396389,0.116184660265483,0.170317557734052,0.989071535576775,9.1967871630614,-0.213407973944816,0.0551254775622188,-0.594140274394329,0.373332238899061,0.948499543102922,1.02294600953615,0.0513046041183999,0.718370178513157,-0.0479364258955456,0,0.985332122594157,0,0,0.136670222508154,3.14308544039801,0.01,-2.64722273777646,0.0865860961429592,1,0,1786.30732954345,0,1789.24372515366,0,0.00370071796666504,0.983208375379083,466.071428571429,1713,53888.8333333333,1012,40.628045909244,1712,0.492895779649342,86,264,0.999859983208964,0.926922822944899,1.2422890652168,2.30990565847781,-7.15505998979099,0.951570316436605,-3.81660985008682,1.0604019174298,1.1176326853983,0.649301682641132,0.390505642243396,0.451361103446227,0.296105137267411,0.234253909900788,0.00525936151463878,0.468596097815702,0.672008490560017,0.0625815360144145,0.589196872605596,0.00915246616573059,-0.695149272020853,0.213788829069188,-0.242800741441044,0.126518790150211,0.0154472722453524,0.2097889990578,-0.00070457085761679,0.0868483355848944,-0.0248272246151932,-0.114216581746712,0.151780138151607,0.0539647637450423,0.022393014232118,0.0384254603034717,0.00918702233121461,-0.0218971405767108,-0.0347469885060746,0.0277213017483658,-0.015345301718571,-0.00492658000114803,0.00525864107044841,0.00371545774019486,8.62493488825245e-09
"28","Lime","Wholesale","Pettah",0.993507401091899,0.187809055333436,4,0,3.94705390488777,6038.47628515364,-1395.09265503017,0.475486970522582,0.756351627444296,0.99381522329062,9.07493802844909,0.163525100981501,0.0893282326084768,-0.492426651376025,0.314880199083311,0.936579354618641,1.04532365669964,0.0730938306328592,0.419863155969798,0.00252726000904693,0,0.997067264033913,0,0,-0.0822591497464333,3.33281216808725,0.01,-2.82013736727098,0.0573492447360418,1,0,1803.48304262868,0,1806.4476722878,0,0.00790265400795073,0.981596993795907,828.571428571429,1763,173214.285714286,1760,35.1853851293227,1775,0.508586344167698,48,264,0.999859983208964,0.971960524404155,2.66887260719457,6.73771265382342,-3.04081617163031,1.77424118936003,-1.35571775230098,1.2387695105182,0.804780104082171,-0.728399254936007,-0.976713420322615,-1.08210266515063,-0.378076024512988,-0.353933429816683,-0.287545351037223,-0.471050193605776,-0.793645634729531,0.2487284944301,-0.693383513264224,-0.208138381404492,0.619830809013243,-0.39969930184887,0.956370639660558,-0.0884773555262905,0.230945779739169,-0.163586935335016,0.16336550588552,0.182725670607121,0.0680147483777105,-0.178490840339618,-0.0108121150738173,0.0294535525189659,-0.0623584682743439,0.0952803738524142,0.00225044247682196,-0.00620196959075324,-0.00113255244464198,-0.0821319933244002,0.0127425274567343,-0.00577800729928089,-0.010447669482604,0.00388115579372474,5.49073019509647e-08
"29","Potato (Imp)","Retail","Dambulla",0.984561910325981,0.24692778088387,4,3,0.00146706639267178,1926.63446650592,-136.564177983051,0.218278445912009,0.228661370861566,0.982021704879647,8.8632865009956,-0.178309430376252,0.0546124634975814,-0.578321449861544,0.380469353800364,0.929877034461392,1.01156511900188,0.0584067684327966,0.682842870447357,0.0478728086987436,0,0.0761141681132574,0,0,-0.323675162209029,25.7275013096182,0.01,-4.38033816453801,0.01,1,0,3317.42120326027,0,3320.31514440879,0,0.0110716677830527,0.969563092433175,67.4285714285714,2900,2295.28571428571,2911,23.499008667594,2907,0.46711297521583,51,1397,0.999859983208964,0.8230475675466,-1.95034034284368,-2.61882278020905,-1.0836354716208,3.39028511551056,1.55047561647655,-3.56663533420228,3.31443294824302,-1.34173828968872,-1.76552943446305,1.13029300954571,0.329764797005005,3.46933789349891,-0.29487907487412,-0.810921410865125,0.102970144200678,-0.642258437451237,0.441275515114209,-0.768269440632439,-0.199124150028498,-0.299079227770366,0.119542040871517,0.165611163722586,0.223954058513626,-0.0419445004893684,-0.100652966316905,0.00221623364187095,0.036785260612984,-0.108146830765798,-0.0862152424595577,-0.0639643526046267,-0.000357071251325131,0.0221758873889052,0.02484855597318,0.00831456857088342,0.0175968680660447,0.00974983401614539,-0.013201629316602,6.10081475278626e-05,0.000650635078224279,-0.00205039638766843,5.93480738378251e-09
